,id,city_id,type,kr_name,loc_name,title,content,latitude,longitude,address,contact,homepage,how_to_go,available_time,score,created_at,updated_at,coordinate,title_img,facilities,atmosphere
4081,4082,1,2,DO・MISO Ramen,ど・みそ ららぽーと豊洲店,DO・MISO Ramen,음식점,139.7928372,35.6550047,"일본 〒135-8614 Tokyo, Koto City, Toyosu, 2 Chome−4−9 ららぽーと豊洲内 3F ",+81 3-6910-1557,https://www.do-miso.com/shopinfo,대중교통,"목요일 오전 11:00~오후 10:00, 금요일 오전 11:00~오후 10:00, 토요일 오전 11:00~오후 10:00, 일요일
(천황탄생일) 오전 11:00~오후 10:00,시간이 달라질 수 있음, 월요일
(천황탄생일(대체휴일)) 오전 11:00~오후 10:00,시간이 달라질 수 있음, 화요일 오전 11:00~오후 10:00, 수요일 오전 11:00~오후 10:00",3.7,2025-03-06 15:55:44,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xac\xa1\x1e\xec^ya@\xf7\x9c\xaa1\xd7\xd3A@',cce0091a-8fdb-4c8b-a0a1-8bfb5d94e7f3.jpg,[],['캐주얼']
4082,4083,1,2,츠지타 도요스,つじ田 豊洲店,츠지타 도요스,음식점,139.7985919,35.6556722,"4 Chome-7-2 Toyosu, Koto City, Tokyo 135-0061 일본 ",+81 3-3534-1717,https://tsukemen-tsujita.com/shop/?id=0010026,대중교통,"목요일,오전 11:00~오후 10:00, 금요일,오전 11:00~오후 10:00, 토요일,오전 11:00~오후 9:30, 일요일 (천황탄생일),오전 11:00~오후 9:30,시간이 달라질 수 있음, 월요일 (천황탄생일(대체휴일)),오전 11:00~오후 9:30,휴일 영업시간, 화요일,오전 11:00~오후 10:00, 수요일,오전 11:00~오후 10:00",3.8,2025-03-06 15:55:44,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x007\xab\x99\x10\x8eya@\xbc\xf2\x0f\x11\xed\xd3A@',5ce971b6-c464-4c81-bb67-959cbdd52495.jpg,[],['캐주얼']
4083,4084,1,2,잇푸도 토요스점,一風堂 豊洲店,잇푸도 토요스점,음식점,139.7951106,35.657823,"일본 〒135-0061 Tokyo, Koto City, Toyosu, 3 Chome−2−24 豊洲フォレシア 1F ",+81 3-5534-8158,https://stores.ippudo.com/1079?utm_source=Yext&utm_medium=Yext&utm_campaign=Listings,대중교통,"목요일,오전 11:00~오후 9:30, 금요일,오전 11:00~오후 10:00, 토요일,오전 11:00~오후 10:00, 일요일 (천황탄생일),오전 11:00~오후 9:30,시간이 달라질 수 있음, 월요일 (천황탄생일(대체휴일)),오전 11:00~오후 9:30,시간이 달라질 수 있음, 화요일,오전 11:00~오후 9:30, 수요일,오전 11:00~오후 9:30",3.7,2025-03-06 15:55:44,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00~\xf6\xc8\x8bqya@?\xc7G\x8b3\xd4A@',7c9864a4-1011-4a4a-aed6-5f4a94423173.jpg,[],['캐주얼']
4084,4085,1,2,츠지타 승도,つじ田 勝どき店,츠지타 승도,음식점,139.7786886,35.659812,"2 Chome-9-2 Kachidoki, Chuo City, Tokyo 104-0054 일본 ",+81 3-5534-8775,https://tsukemen-tsujita.com/shop/?id=0010011,대중교통,"목요일,오전 11:00~오후 10:00, 금요일,오전 11:00~오후 10:00, 토요일,오전 11:00~오후 9:30, 일요일 (천황탄생일),오전 11:00~오후 9:30,시간이 달라질 수 있음, 월요일 (천황탄생일(대체휴일)),오전 11:00~오후 9:30,휴일 영업시간, 화요일,오전 11:00~오후 10:00, 수요일,오전 11:00~오후 10:00",3.9,2025-03-06 15:55:44,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x94\xd8Z\x04\xebxa@\x12\xc18\xb8t\xd4A@',0b7350c4-1362-49c6-aea6-d198f3391317.jpg,[],['캐주얼']
4085,4086,1,2,Tokyo Rahmen Ten,東京らーめん 、本店,Tokyo Rahmen Ten,음식점,139.6831568,35.68768,"3 Chome-48-21 Honmachi, Shibuya, Tokyo 164-0001 일본 ",+81 3-3374-0013,http://tokyo-rahmen.com/index.html,대중교통,"목요일,오전 11:30~오후 3:00,오후 6:00~11:30, 금요일,오전 11:30~오후 3:00,오후 6:00~11:30, 토요일,오전 11:30~오후 3:00,오후 6:00~11:30, 일요일 (천황탄생일),오전 11:30~오후 3:00,오후 6:00~11:30,시간이 달라질 수 있음, 월요일 (천황탄생일(대체휴일)),휴무일,시간이 달라질 수 있음, 화요일,오전 11:30~오후 3:00,오후 6:00~11:30, 수요일,오전 11:30~오후 3:00,오후 6:00~11:30",4.0,2025-03-06 15:55:44,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00HA\xa6k\xdcua@\x80\x0e\xf3\xe5\x05\xd8A@',179ade03-2885-4485-b31c-104379e4f1e5.jpg,[],['캐주얼']
4086,4087,1,2,츠케멘 야스베에 신주쿠 본점,つけ麺屋 やすべえ 新宿店,츠케멘 야스베에 신주쿠 본점,음식점,139.6974381,35.6878091,"2 Chome-11-19 Yoyogi, Shibuya, Tokyo 151-0053 일본 ",+81 3-3375-5911,http://www.yasubee.com/shop,대중교통,"목요일,오전 11:00~오전 12:00, 금요일,오전 11:00~오전 12:00, 토요일,오전 11:00~오전 12:00, 일요일 (천황탄생일),오전 11:00~오후 10:00,시간이 달라질 수 있음, 월요일 (천황탄생일(대체휴일)),오전 11:00~오전 12:00,시간이 달라질 수 있음, 화요일,오전 11:00~오전 12:00, 수요일,오전 11:00~오전 12:00",4.0,2025-03-06 15:55:44,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x80\xcf\xb4iQva@\x132\xeb \n\xd8A@',1948da2e-cbc7-408d-bfff-57ab801d07fc.jpg,[],['캐주얼']
4087,4088,1,2,츠타 라멘,Japanese Soba Noodles 蔦（ジャパニーズソバヌードルツタ）,츠타 라멘,음식점,139.6824758,35.6703963,"일본 〒151-0066 Tokyo, Shibuya, Nishihara, 3 Chome−2−4 フロンティア代々木上原 B1 ",+81 3-6416-8620,http://www.tsuta79.tokyo/,대중교통,"목요일,오전 11:00~오후 3:00, 금요일,오전 11:00~오후 3:00, 토요일,오전 11:00~오후 3:00, 일요일 (천황탄생일),오전 11:00~오후 3:00,시간이 달라질 수 있음, 월요일 (천황탄생일(대체휴일)),오전 11:00~오후 3:00,시간이 달라질 수 있음, 화요일,오전 11:00~오후 3:00, 수요일,오전 11:00~오후 3:00",4.2,2025-03-06 15:55:44,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf7)}\xd7\xd6ua@\x01\xee\xc3\x8b\xcf\xd5A@',4fc84e75-2415-457f-8449-9220ca75f2eb.jpg,[],['캐주얼']
4088,4089,1,2,수타 라멘 신코요,新高揚,수타 라멘 신코요,음식점,139.6980152,35.6893451,"일본 〒160-0023 Tokyo, Shinjuku City, Nishishinjuku, 1 Chome−16−13 桑原ビル B1F ",+81 3-3345-3000,https://shinkouyo.com/,대중교통,"목요일,오전 11:30~오후 2:30,오후 5:00~10:30, 금요일,오전 11:30~오후 2:30,오후 5:00~10:30, 토요일,휴무일, 일요일 (천황탄생일),휴무일,시간이 달라질 수 있음, 월요일 (천황탄생일(대체휴일)),오전 11:30~오후 2:30,오후 5:00~10:30,시간이 달라질 수 있음, 화요일,오전 11:30~오후 2:30,오후 5:00~10:30, 수요일,오전 11:30~오후 2:30,오후 5:00~10:30",3.9,2025-03-06 15:55:44,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x8c\x03\xf9#Vva@4\x14\xd2u<\xd8A@',2b3eee09-a457-4f24-bcca-9a59b42c0fe8.jpg,[],['캐주얼']
4089,4090,1,2,Oreryu Shio Ramen Shimokitazawa Ichibangai,俺流塩らーめん 下北沢一番街店,Oreryu Shio Ramen Shimokitazawa Ichibangai,음식점,139.6685065,35.6627997,"일본 〒155-0031 Tokyo, Setagaya City, Kitazawa, 2 Chome−32−7 青柳ビル ",+81 3-6416-8522,https://oreryushio.co.jp/?page_id=1682,대중교통,"목요일,오전 11:00~오후 11:30, 금요일,오전 11:00~오후 11:30, 토요일,오전 11:00~오후 11:30, 일요일 (천황탄생일),오전 11:00~오후 11:30,시간이 달라질 수 있음, 월요일 (천황탄생일(대체휴일)),오전 11:00~오후 11:30,시간이 달라질 수 있음, 화요일,오전 11:00~오후 11:30, 수요일,오전 11:00~오후 11:30",4.8,2025-03-06 15:55:44,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00;U\xbegdua@9\xa6\xdd\x9e\xd6\xd4A@',4fc350e7-bf5a-4c88-8e73-196096f6dec4.jpg,[],['캐주얼']
4090,4091,1,2,Yamamotoya,横浜らーめん 山本家,Yamamotoya,음식점,139.6973589,35.6893024,"일본 〒160-0023 Tokyo, Shinjuku City, Nishishinjuku, 1 Chome−15−13 西新宿島田ビル ",,https://twitter.com/yamamotoya_men,대중교통,"목요일,오전 11:00~오전 12:00, 금요일,오전 11:00~오전 12:00, 토요일,오전 11:00~오전 12:00, 일요일 (천황탄생일),오전 11:00~오전 12:00,시간이 달라질 수 있음, 월요일 (천황탄생일(대체휴일)),오전 11:00~오전 12:00,시간이 달라질 수 있음, 화요일,오전 11:00~오전 12:00, 수요일,오전 11:00~오전 12:00",3.8,2025-03-06 15:55:44,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00c\xa2\x9c\xc3Pva@\xf4\x86\xa0\x0f;\xd8A@',886426d0-1954-491b-b6e4-d2e31927bdf5.jpg,[],['캐주얼']
4091,4092,1,2,Sankyu Halal,Sankyu Halal,Sankyu Halal,음식점,139.7712333,35.705719,"일본 〒110-0005 Tokyo, Taito City, Ueno, 1 Chome−2−9 １階 ",+81 80-7850-3185,https://www.sankyu.jp/,대중교통,"목요일,오후 12:00~3:00,오후 5:00~9:00, 금요일,오후 12:00~3:00,오후 5:00~9:00, 토요일,오후 12:00~3:00,오후 5:00~9:00, 일요일 (천황탄생일),오후 12:00~3:00,오후 5:00~9:00,시간이 달라질 수 있음, 월요일 (천황탄생일(대체휴일)),휴무일,시간이 달라질 수 있음, 화요일,오후 12:00~3:00,오후 5:00~9:00, 수요일,오후 12:00~3:00,오후 5:00~9:00",4.9,2025-03-06 15:55:44,,"b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xc2""u\xf1\xadxa@:\x95\x0c\x00U\xdaA@'",e9736d4a-b5f7-4752-a805-665cdbb3acb7.jpg,[],"['아늑함', '캐주얼']"
4092,4093,1,2,Ramen Nemuru,麺屋 ねむ瑠,Ramen Nemuru,음식점,139.759272,35.707547,"4 Chome-3-2 Hongo, Bunkyo City, Tokyo 113-0033 일본 ",,https://www.facebook.com/nemurusakazuki?fref=nf,대중교통,"목요일,오전 11:00~오후 11:00, 금요일,오전 11:00~오후 11:00, 토요일,오전 11:00~오후 11:00, 일요일 (천황탄생일),오전 11:00~오후 11:00,시간이 달라질 수 있음, 월요일 (천황탄생일(대체휴일)),오전 11:00~오후 11:00,시간이 달라질 수 있음, 화요일,오전 11:00~오후 11:00, 수요일,오전 11:00~오후 11:00",4.1,2025-03-06 15:55:44,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x98\x18\xcb\xf4Kxa@\x03\xb1l\xe6\x90\xdaA@',f41cba09-83a6-4ee5-9c46-19355b469717.jpg,[],['캐주얼']
4093,4094,1,2,라면집 타케이치 아키하바라,麺屋武一 秋葉原店,라면집 타케이치 아키하바라,음식점,139.7709366,35.7007326,"3 Chome-13-5 Sotokanda, Chiyoda City, Tokyo 101-0021 일본 ",+81 3-3251-6323,https://noukou-torisoba.com/,대중교통,"목요일,오전 11:00~오후 9:00, 금요일,오전 11:00~오후 10:00, 토요일,오전 11:00~오후 10:00, 일요일 (천황탄생일),오전 11:00~오후 9:00,시간이 달라질 수 있음, 월요일 (천황탄생일(대체휴일)),오전 11:00~오후 9:00,시간이 달라질 수 있음, 화요일,오전 11:00~오후 9:00, 수요일,오전 11:00~오후 9:00",3.9,2025-03-06 15:55:44,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00C\x89;\x83\xabxa@\xdb\x1e\x18\x9b\xb1\xd9A@',2e8a090f-2544-42be-9729-a7f4d3f52157.jpg,[],['캐주얼']
4094,4095,1,2,중화 소바 전문 다나카 소바 아키하바라,中華そば専門 田中そば店 秋葉原店,중화 소바 전문 다나카 소바 아키하바라,음식점,139.7706574,35.7023954,"일본 〒101-0021 Tokyo, Chiyoda City, Sotokanda, 3 Chome−8−3 針谷ビル 1Ｆ 第一 ",+81 3-3256-3556,https://www.tanaka-shoten.net/shop/?id=0030006,대중교통,"목요일,오전 11:00~오후 9:00, 금요일,오전 11:00~오후 9:00, 토요일,오전 11:00~오후 9:00, 일요일 (천황탄생일),오전 11:00~오후 9:00,시간이 달라질 수 있음, 월요일 (천황탄생일(대체휴일)),오전 11:00~오후 9:00,시간이 달라질 수 있음, 화요일,오전 11:00~오후 9:00, 수요일,오전 11:00~오후 9:00",4.1,2025-03-06 15:55:44,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00t-\xb59\xa9xa@0\xee\xab\x17\xe8\xd9A@',b2bd7c37-a2e1-416e-b4c0-5839e54e7959.jpg,[],['캐주얼']
4095,4096,1,2,Hakata Furyu Ueno,とんこつラーメン 博多風龍 上野店,Hakata Furyu Ueno,음식점,139.7755635,35.7111588,"6 Chome-14-9 Ueno, Taito City, Tokyo 110-0005 일본 ",+81 3-5826-4454,http://fu-ryu.net/,대중교통,"목요일,오전 11:00~오전 2:00, 금요일,오전 11:00~오전 2:00, 토요일,오전 11:00~오전 2:00, 일요일 (천황탄생일),오전 11:00~오후 8:00,시간이 달라질 수 있음, 월요일 (천황탄생일(대체휴일)),오전 11:00~오전 2:00,시간이 달라질 수 있음, 화요일,오전 11:00~오전 2:00, 수요일,오전 11:00~오전 2:00",4.1,2025-03-06 15:55:44,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x15\x8f\x8bj\xd1xa@\x9d!f@\x07\xdbA@',145abea5-5126-4b23-a581-4824c60a071a.jpg,[],['캐주얼']
4096,4097,1,2,The ramen wars,ラーメン大戦争 神田店,The ramen wars,음식점,139.7706116,35.6897587,"1 Chome-3-1 Kajicho, Chiyoda City, Tokyo 101-0044 일본 ",+81 3-6206-0587,https://www.instagram.com/daisensou_kanda,대중교통,"목요일,오전 11:00~오후 10:00, 금요일,오전 11:00~오전 12:00, 토요일,오전 11:00~오후 10:00, 일요일 (천황탄생일),오전 11:00~오후 10:00,시간이 달라질 수 있음, 월요일 (천황탄생일(대체휴일)),오전 11:00~오후 10:00,시간이 달라질 수 있음, 화요일,오전 11:00~오후 10:00, 수요일,오전 11:00~오후 10:00",4.0,2025-03-06 15:55:44,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00b}\xa8\xd9\xa8xa@\xd4PY\x03J\xd8A@',fc67d869-9236-4d58-8097-c35a3c7cec04.jpg,[],['캐주얼']
4097,4098,1,2,아후리,AFURI 恵比寿,아후리,음식점,139.7108723,35.6482951,"일본 〒150-0013 Tokyo, Shibuya, Ebisu, 1 Chome−1−7 117ビル 1F ",+81 3-5795-0750,https://afuri.com/,대중교통,"목요일,오전 11:00~오전 5:00, 금요일,오전 11:00~오전 5:00, 토요일,오전 11:00~오전 5:00, 일요일 (천황탄생일),오전 11:00~오전 5:00,시간이 달라질 수 있음, 월요일 (천황탄생일(대체휴일)),오전 11:00~오전 5:00,시간이 달라질 수 있음, 화요일,오전 11:00~오전 5:00, 수요일,오전 11:00~오전 5:00",4.1,2025-03-06 15:55:44,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00<\x04Dw\xbfva@\x1aTvU\xfb\xd2A@',6ee660f2-4f20-4397-a61d-acc5be5a8fd8.jpg,[],['캐주얼']
4098,4099,1,2,Ramen Hayashida Nakameguro Shop,らぁ麺はやし田中目黒店,Ramen Hayashida Nakameguro Shop,음식점,139.6983681,35.6438627,"3 Chome-4-15 Kamimeguro, Meguro City, Tokyo 153-0051 일본 ",+81 3-6303-3969,https://www.ramenings.com/hayashida,대중교통,"목요일,오전 11:00~오후 11:00, 금요일,오전 11:00~오후 11:00, 토요일,오전 11:00~오후 11:00, 일요일 (천황탄생일),오전 11:00~오후 11:00,시간이 달라질 수 있음, 월요일 (천황탄생일(대체휴일)),오전 11:00~오후 11:00,시간이 달라질 수 있음, 화요일,오전 11:00~오후 11:00, 수요일,오전 11:00~오후 11:00",3.9,2025-03-06 15:55:44,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00;\xc2\x0e\x08Yva@\xa0\xce\xcb\x17j\xd2A@',fbbc9b59-09ad-46eb-9400-723f127bbff3.jpg,[],['캐주얼']
4099,4100,1,2,Ramen Jazzy Beats,Ramen Jazzy Beats,Ramen Jazzy Beats,음식점,139.6972423,35.6428156,"일본 〒153-0051 Tokyo, Meguro City, Kamimeguro, 3 Chome−5−25 中目黒高架下59 ",,https://www.instagram.com/ramen_jazzybeats/,대중교통,"목요일,오전 11:30~오후 2:30,오후 5:30~10:00, 금요일,오전 11:30~오후 2:30,오후 5:30~10:00, 토요일,오전 11:30~오후 2:30,오후 5:30~10:00, 일요일 (천황탄생일),오전 11:30~오후 2:30,오후 5:30~10:00,시간이 달라질 수 있음, 월요일 (천황탄생일(대체휴일)),오전 11:30~오후 2:30,오후 5:30~10:00,시간이 달라질 수 있음, 화요일,오전 11:30~오후 2:30,오후 5:30~10:00, 수요일,오전 11:30~오후 2:30,오후 5:30~10:00",4.3,2025-03-06 15:55:44,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00i|\x15\xcfOva@\xe7\xad\x15\xc8G\xd2A@',34b18a2a-fa0d-46e8-b980-0aacac0a0a75.jpg,[],['캐주얼']
4100,4101,1,2,Fuji Ramen,富士らーめん,Fuji Ramen,음식점,139.7923756,35.7124291,"1 Chome-24-5 Asakusa, Taito City, Tokyo 111-0032 일본 ",+81 3-3841-0315,,대중교통,"목요일 오전 11:00~오후 9:30, 금요일 오전 11:00~오후 9:30, 토요일 오전 11:00~오후 9:30, 일요일
(천황탄생일) 오전 11:00~오후 9:30,시간이 달라질 수 있음, 월요일
(천황탄생일(대체휴일)) 휴무일,시간이 달라질 수 있음, 화요일 오전 11:00~오후 9:30, 수요일 오전 11:00~오후 9:30",4.4,2025-03-06 15:55:44,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xc0\x04\x13$[ya@\xff\x9br\xe00\xdbA@',57c57f4d-2842-4f53-9a99-dfc5ae41e614.jpg,[],['캐주얼']
4101,4102,1,2,Ramen HH,麺や えいちつー,Ramen HH,음식점,139.860916,35.6651019,"일본 〒134-0088 Tokyo, Edogawa City, Nishikasai, 5 Chome−5−13 1F ",,https://twitter.com/menyahh2019?t=zANwbxl0zdfum8tF5QG2-A&s=09,대중교통,,4.4,2025-03-06 15:55:44,,"b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00M\x13\xb6\x9f\x8c{a@\xf5\x80\x1e\x0f""\xd5A@'",a2e13dde-4ab9-4780-b273-38ed2328391f.jpg,[],['캐주얼']
4102,4103,1,2,Ramen Kagetsu Arashi,らあめん花月嵐 イオン東雲店,Ramen Kagetsu Arashi,음식점,139.8024353,35.6482153,"일본 〒135-0062 Tokyo, Koto City, Shinonome, 1 Chome−9−10 2F フードコート ",+81 3-3520-9671,http://www.kagetsu.co.jp/,대중교통,"목요일 오전 10:00~오후 9:30, 금요일 오전 10:00~오후 9:30, 토요일 오전 10:00~오후 9:30, 일요일
(천황탄생일) 오전 10:00~오후 9:30,시간이 달라질 수 있음, 월요일
(천황탄생일(대체휴일)) 오전 10:00~오후 9:30,시간이 달라질 수 있음, 화요일 오전 10:00~오후 9:30, 수요일 오전 10:00~오후 9:30",3.0,2025-03-06 15:55:44,,"b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xfeT\xcb\x8c\xadya@\'""\r\xb8\xf8\xd2A@'",e99007d7-da69-465a-adc5-5849b0b9660b.jpg,[],['캐주얼']
4103,4104,1,2,Spice Ramen Manriki,スパイス·ラー麺 卍力 西葛西本店,Spice Ramen Manriki,음식점,139.857976,35.665861,"3 Chome-16-5 Nishikasai, Edogawa City, Tokyo 134-0088 일본 ",+81 3-6848-1346,https://ramenmanriki.com/,대중교통,"목요일,오전 11:00~오후 9:00, 금요일,오전 11:00~오후 9:00, 토요일,오전 11:00~오후 9:00, 일요일 (천황탄생일),오전 11:00~오후 9:00,시간이 달라질 수 있음, 월요일 (천황탄생일(대체휴일)),오전 11:00~오후 9:00,시간이 달라질 수 있음, 화요일,오전 11:00~오후 9:00, 수요일,휴무일",4.3,2025-03-06 15:55:44,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x18\x98\x15\x8at{a@GW\xe9\xee:\xd5A@',ea1aaa14-3bd1-45ae-8ff7-f48779e170f7.jpg,[],['캐주얼']
4104,4105,1,2,츠지타 도요초,つじ田 東陽町店,츠지타 도요초,음식점,139.8193989,35.6698743,"일본 〒135-0016 Tokyo, Koto City, Toyo, 4 Chome−6−20 醍醐ビル １階 ",+81 3-6666-0890,https://tsukemen-tsujita.com/shop/?id=0010020,대중교통,"목요일,오전 11:00~오후 10:00, 금요일,오전 11:00~오후 10:00, 토요일,오전 11:00~오후 9:30, 일요일 (천황탄생일),오전 11:00~오후 9:30,시간이 달라질 수 있음, 월요일 (천황탄생일(대체휴일)),오전 11:00~오후 9:30,휴일 영업시간, 화요일,오전 11:00~오후 10:00, 수요일,오전 11:00~오후 10:00",3.8,2025-03-06 15:55:44,,"b""\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x1c\xbc\n\x848za@'w\xe9p\xbe\xd5A@""",186107ed-b90a-4d9c-826a-f47f82192e2c.jpg,[],['캐주얼']
4105,4106,1,2,Naoeya Ramen,横浜家系ラーメン直江家 木場店,Naoeya Ramen,음식점,139.8064462,35.669576,"5 Chome-5-13 Kiba, Koto City, Tokyo 135-0042 일본 ",,https://tabelog.com/tokyo/A1313/A131303/13299977/,대중교통,"목요일,오전 11:00~오후 11:00, 금요일,오전 11:00~오후 11:00, 토요일,오전 11:00~오후 11:00, 일요일 (천황탄생일),오전 11:00~오후 11:00,시간이 달라질 수 있음, 월요일 (천황탄생일(대체휴일)),오전 11:00~오후 11:00,시간이 달라질 수 있음, 화요일,오전 11:00~오후 11:00, 수요일,오전 11:00~오후 11:00",3.7,2025-03-06 15:55:44,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00y\xdfBh\xceya@\xdf\x17\x97\xaa\xb4\xd5A@',746053a2-1823-4518-888c-33220e39e567.jpg,[],['캐주얼']
4106,4107,1,2,Tenrai-ken,Tenrai-ken,Tenrai-ken,음식점,139.7446785,35.662791,"일본 〒105-0001 Tokyo, Minato City, Toranomon, 5 Chome−2−7 土井ビル 1F ",+81 3-6453-0321,https://instagram.com/tenraiken,대중교통,"목요일,오전 11:00~오후 10:45, 금요일,오전 11:00~오후 10:45, 토요일,오전 11:00~오후 3:00, 일요일 (천황탄생일),휴무일,시간이 달라질 수 있음, 월요일 (천황탄생일(대체휴일)),오전 11:00~오후 10:45,시간이 달라질 수 있음, 화요일,오전 11:00~오후 10:45, 수요일,오전 11:00~오후 10:45",4.2,2025-03-06 15:55:44,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x19q\x01h\xd4wa@\xa4\x8a\xe2U\xd6\xd4A@',0b09ea01-4fb0-454c-81af-c3e6f7eb4197.jpg,[],['캐주얼']
4107,4108,1,2,Ikkakuya Ramen,壱角家 芝公園店,Ikkakuya Ramen,음식점,139.7527176,35.6566602,"일본 〒105-0011 Tokyo, Minato City, Shibakoen, 2 Chome−3−8 船間ビル 1F ",+81 3-3431-6592,https://ichikakuya.com/,대중교통,"목요일,오전 10:00~오전 3:00, 금요일,오전 10:00~오전 3:00, 토요일,오전 10:00~오후 11:00, 일요일 (천황탄생일),오전 10:00~오후 11:00,시간이 달라질 수 있음, 월요일 (천황탄생일(대체휴일)),오전 10:00~오후 11:00,시간이 달라질 수 있음, 화요일,오전 10:00~오후 11:00, 수요일,오전 10:00~오전 3:00",3.3,2025-03-06 15:55:44,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf5c8C\x16xa@\xdb\xca\x01q\r\xd4A@',3ade1144-e8f4-42c6-81ff-43b63accdac4.jpg,[],['캐주얼']
4108,4109,1,2,俺流塩らーめん 神楽坂上店,俺流塩らーめん 神楽坂上店,俺流塩らーめん 神楽坂上店,음식점,139.7383029,35.7020847,"일본 〒162-0825 Tokyo, Shinjuku City, Kagurazaka, 5 Chome−262F 左奥カグラザカ5 ",,https://oreryushio.co.jp/?page_id=1640,대중교통,"목요일,오전 11:00~오전 5:00, 금요일,오전 11:00~오전 5:00, 토요일,오전 11:00~오전 5:00, 일요일 (천황탄생일),오전 11:00~오전 12:00,시간이 달라질 수 있음, 월요일 (천황탄생일(대체휴일)),오전 11:00~오전 12:00,시간이 달라질 수 있음, 화요일,오전 11:00~오전 5:00, 수요일,오전 11:00~오전 5:00",4.1,2025-03-06 15:55:44,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00XAg-\xa0wa@\xd0\xc2T\xe9\xdd\xd9A@',97894357-418e-498a-93e3-9daf92737cb0.jpg,[],['캐주얼']
4109,4110,1,2,라멘 간테츠,ラーメン 巌哲,라멘 간테츠,음식점,139.7218871,35.7111661,"1 Chome-10-4 Nishiwaseda, Shinjuku City, Tokyo 169-0051 일본 ",+81 3-6302-1281,http://ameblo.jp/ramen-gantetsu/entrylist.html,早稲田停留場,"목요일,오전 11:30~오후 2:30,오후 6:00~9:00, 금요일,오전 11:30~오후 2:30,오후 6:00~9:00, 토요일,오전 11:30~오후 2:30,오후 6:00~9:00, 일요일 (천황탄생일),휴무일,시간이 달라질 수 있음, 월요일 (천황탄생일(대체휴일)),휴무일,시간이 달라질 수 있음, 화요일,오전 11:30~오후 2:30,오후 6:00~9:00, 수요일,오전 11:30~오후 2:30,오후 6:00~9:00",4.0,2025-03-06 15:55:44,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf0\xbc\xf9\xb2\x19wa@\x0e\xc3\xa2}\x07\xdbA@',d1cd74c4-a482-4356-8d9f-2f05b2056876.jpg,[],['캐주얼']
4110,4111,1,2,Yamagasa no Ryū,山笠ノ龍,Yamagasa no Ryū,음식점,139.7863664,35.6970888,"1 Chome-13-5 Yanagibashi, Taito City, Tokyo 111-0052 일본 ",+81 3-5825-4391,,대중교통,"목요일,오전 11:00~오전 4:00, 금요일,오전 11:00~오전 4:00, 토요일,오전 11:00~오전 4:00, 일요일 (천황탄생일),오전 11:00~오전 4:00,시간이 달라질 수 있음, 월요일 (천황탄생일(대체휴일)),오전 11:00~오전 4:00,시간이 달라질 수 있음, 화요일,오전 11:00~오전 4:00, 수요일,오전 11:00~오전 4:00",4.0,2025-03-06 15:55:44,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x8bU\xde\xe9)ya@64\xaf4:\xd9A@',016daa9b-e95f-4dbb-b421-4c5e726575c5.jpg,[],['캐주얼']
